brand,productYear,new_bool,imported_bool,price,date
mazda,2019,True,False,669000000,23/05/2019
kia,2019,True,False,1209000000,23/05/2019
kia,2019,True,False,1129000000,23/05/2019
hyundai,2018,True,False,250000000,23/05/2019
honda,2019,True,False,599000000,22/05/2019
hyundai,2019,True,False,878000000,22/05/2019
hãng khác,2018,True,True,175000000,22/05/2019
peugeot,2019,True,False,1149000000,22/05/2019
ford,2019,True,False,545000000,22/05/2019
peugeot,2019,True,False,1349000000,22/05/2019
peugeot,2019,True,False,1149000000,21/05/2019
peugeot,2019,True,False,1649000000,21/05/2019
peugeot,2019,True,False,1649000000,21/05/2019
ford,2019,True,True,918000000,21/05/2019
peugeot,2019,True,False,1349000000,21/05/2019
kia,2019,True,False,393000000,21/05/2019
kia,2019,True,False,589000000,21/05/2019
kia,2019,True,False,919000000,21/05/2019
hyundai,2019,True,False,580000000,20/05/2019
isuzu,2018,True,True,480000000,20/05/2019
mazda,2019,True,False,639000000,20/05/2019
hyundai,2019,True,False,750000000,20/05/2019
toyota,2018,True,False,1350000000,17/05/2019
hyundai,2019,True,False,580000000,17/05/2019
kia,2019,True,False,355000000,17/05/2019
honda,2019,True,True,564000000,17/05/2019
kia,2019,True,False,559000000,17/05/2019
hyundai,2019,True,False,1357000000,16/05/2019
mazda,2019,True,False,669000000,16/05/2019
honda,2019,True,True,544000000,16/05/2019
hyundai,2019,True,False,1020000000,16/05/2019
peugeot,2019,True,False,1199000000,16/05/2019
peugeot,2019,True,False,1199000000,15/05/2019
peugeot,2019,True,False,1349000000,15/05/2019
nissan,2019,True,False,448000000,15/05/2019
teraco,2019,True,False,220000000,15/05/2019
mazda,2019,True,False,899000000,15/05/2019
hyundai,2019,True,False,390000000,15/05/2019
jac,2019,True,True,315000000,15/05/2019
mazda,2019,True,True,514000000,14/05/2019
ford,2019,True,True,1399000000,14/05/2019
kia,2019,True,False,405000000,14/05/2019
peugeot,2019,True,False,1649000000,14/05/2019
hyundai,2019,True,True,1015000000,14/05/2019
toyota,2019,True,False,771000000,14/05/2019
peugeot,2015,True,True,1190000000,14/05/2019
peugeot,2019,True,False,1349000000,14/05/2019
ford,2019,True,True,1399000000,14/05/2019
peugeot,2019,True,False,1149000000,14/05/2019
peugeot,2019,True,False,1349000000,14/05/2019
peugeot,2019,True,False,1149000000,14/05/2019
kia,2019,True,False,969000000,14/05/2019
peugeot,2019,True,False,1349000000,14/05/2019
peugeot,2019,True,False,1149000000,13/05/2019
peugeot,2019,True,False,1349000000,13/05/2019
hyundai,2019,True,False,2000000000,13/05/2019
honda,2019,True,False,559000000,13/05/2019
mitsubishi,2019,True,True,550000000,13/05/2019
kia,2019,True,False,382000000,13/05/2019
chevrolet,2019,True,True,594000000,12/05/2019
daewoo,2019,True,False,1200000000,10/05/2019
kia,2019,True,False,635000000,10/05/2019
hyundai,2019,True,False,735000000,10/05/2019
hyundai,2019,True,False,433000000,10/05/2019
mazda,2019,True,False,899000000,09/05/2019
peugeot,2019,True,False,1199000000,09/05/2019
ford,2019,True,True,1112000000,09/05/2019
peugeot,2019,True,False,1349000000,09/05/2019
hyundai,2019,True,False,555000000,09/05/2019
honda,2019,True,False,599000000,09/05/2019
hyundai,2019,True,False,675000000,08/05/2019
suzuki,2019,True,True,549000000,08/05/2019
honda,2019,True,False,559000000,08/05/2019
peugeot,2019,True,False,1338000000,08/05/2019
honda,2019,True,True,794000000,08/05/2019
kia,2019,True,False,949000000,08/05/2019
mazda,2019,True,True,514000000,07/05/2019
hyundai,2019,True,False,433000000,07/05/2019
toyota,2019,True,False,531000000,07/05/2019
hyundai,2019,True,False,438000000,07/05/2019
chevrolet,2019,True,True,785000000,07/05/2019
hãng khác,2019,True,False,195000000,07/05/2019
hino,2019,True,False,1310000000,06/05/2019
kia,2019,True,False,599000000,06/05/2019
peugeot,2019,True,False,1699000000,06/05/2019
mitsubishi,2019,True,True,550000000,06/05/2019
chevrolet,2019,True,True,819000000,06/05/2019
kia,2019,True,False,556000000,06/05/2019
toyota,2019,True,False,731000000,06/05/2019
bmw,2019,True,True,3069000000,04/05/2019
teraco,2019,True,False,215000000,04/05/2019
toyota,2012,True,False,499000000,03/05/2019
peugeot,2019,True,True,1699000000,03/05/2019
hãng khác,2016,True,True,1270000000,03/05/2019
mitsubishi,2019,True,True,620000000,03/05/2019
hyundai,2019,True,False,649000000,03/05/2019
hyundai,2018,True,False,480000000,03/05/2019
samco,2019,True,True,1580000000,03/05/2019
hyundai,2019,True,False,475000000,03/05/2019
kia,2019,True,False,355000000,03/05/2019
mazda,2018,True,False,750000000,02/05/2019
honda,2019,True,True,729000000,02/05/2019
honda,2019,True,True,929000000,02/05/2019
honda,2019,True,True,983000000,02/05/2019
mazda,2019,True,False,849000000,02/05/2019
honda,2019,True,True,871000000,02/05/2019
kia,2019,True,False,1209000000,02/05/2019
hyundai,2019,True,False,694000000,29/04/2019
honda,2018,True,True,544000000,27/04/2019
suzuki,2019,True,True,359000000,27/04/2019
hyundai,2019,True,False,1338000000,26/04/2019
honda,2019,True,False,599000000,26/04/2019
samco,2019,True,False,1580000000,26/04/2019
mazda,2019,True,False,639000000,26/04/2019
teraco,2019,True,False,215000000,26/04/2019
isuzu,2019,True,True,455000000,26/04/2019
vinfast,2019,True,False,990000000,26/04/2019
hino,2018,True,True,2000000000,25/04/2019
honda,2019,True,False,929000000,25/04/2019
kia,2019,True,False,355000000,25/04/2019
ford,2019,True,False,770000000,24/04/2019
ford,2019,True,False,628000000,24/04/2019
kia,2019,True,False,969000000,24/04/2019
hyundai,2019,True,False,709000000,24/04/2019
mazda,2019,True,False,644000000,23/04/2019
kia,2019,True,False,789000000,23/04/2019
peugeot,2019,True,False,1399000000,23/04/2019
honda,2019,True,True,983000000,22/04/2019
honda,2019,True,False,729000000,22/04/2019
ford,2019,True,False,648000000,22/04/2019
kia,2019,True,False,382000000,22/04/2019
kia,2019,True,False,670000000,22/04/2019
volkswagen,2019,True,True,1729000000,22/04/2019
kia,2019,True,False,589000000,22/04/2019
mitsubishi,2019,True,True,980000000,22/04/2019
bmw,2019,True,True,3069000000,22/04/2019
mazda,2018,True,False,952000000,22/04/2019
peugeot,2019,True,False,1399000000,22/04/2019
chevrolet,2019,True,True,835000000,22/04/2019
suzuki,2019,True,True,329000000,20/04/2019
toyota,2019,True,False,741000000,20/04/2019
peugeot,2019,True,False,1399000000,20/04/2019
honda,2019,True,True,983000000,19/04/2019
honda,2019,True,True,983000000,19/04/2019
peugeot,2019,True,False,1199000000,19/04/2019
peugeot,2019,True,False,1289000000,19/04/2019
hyundai,2018,True,True,1020000000,18/04/2019
kia,2019,True,False,675000000,18/04/2019
honda,2019,True,True,729000000,18/04/2019
honda,2019,True,False,729000000,18/04/2019
honda,2019,True,False,559000000,18/04/2019
mercedes-benz,2019,True,False,1897000000,17/04/2019
ford,2019,True,True,1198000000,17/04/2019
chevrolet,2018,True,True,839000000,17/04/2019
kia,2019,True,True,335000000,17/04/2019
peugeot,2019,True,False,1199000000,17/04/2019
peugeot,2019,True,False,1399000000,17/04/2019
hyundai,2018,True,False,350000000,17/04/2019
volkswagen,2018,True,True,1499000000,17/04/2019
teraco,2018,True,False,212000000,16/04/2019
jac,2017,True,False,300000000,16/04/2019
ford,2019,True,False,759000000,16/04/2019
honda,2019,True,True,786000000,16/04/2019
honda,2019,True,True,871000000,16/04/2019
honda,2019,True,True,1093000000,16/04/2019
hyundai,2019,True,False,355000000,16/04/2019
mazda,2019,True,False,849000000,16/04/2019
honda,2019,True,False,599000000,16/04/2019
honda,2019,True,False,559000000,16/04/2019
honda,2019,True,True,983000000,16/04/2019
honda,2019,True,True,1023000000,16/04/2019
honda,2019,True,True,1093000000,16/04/2019
mazda,2019,True,False,677000000,16/04/2019
mazda,2019,True,False,907000000,16/04/2019
jac,2019,True,False,385000000,15/04/2019
kia,2019,True,False,789000000,15/04/2019
mazda,2019,True,False,639000000,15/04/2019
kia,2019,True,False,299000000,13/04/2019
dongben,2019,True,True,229000000,13/04/2019
toyota,2018,True,False,586000000,13/04/2019
suzuki,2018,True,True,549000000,13/04/2019
hino,2018,True,True,690000000,12/04/2019
mazda,2019,True,False,669000000,12/04/2019
toyota,2019,True,False,741000000,12/04/2019
isuzu,2019,True,False,684000000,12/04/2019
mazda,2019,True,True,594000000,12/04/2019
hyundai,2019,True,False,423000000,12/04/2019
hyundai,2019,True,False,425000000,11/04/2019
toyota,2019,True,False,741000000,11/04/2019
ford,2019,True,False,790000000,10/04/2019
toyota,2019,True,False,741000000,10/04/2019
kia,2019,True,False,559000000,10/04/2019
ford,2019,True,False,608000000,10/04/2019
lexus,2019,True,True,10000000000,09/04/2019
peugeot,2019,True,False,1399000000,09/04/2019
dongben,2019,True,False,200000000,09/04/2019
suzuki,2018,True,True,329000000,09/04/2019
kia,2019,True,False,1129000000,09/04/2019
ford,2019,True,True,918000000,09/04/2019
ford,2019,True,False,769000000,09/04/2019
chevrolet,2019,True,True,925000000,09/04/2019
hyundai,2019,True,False,513000000,08/04/2019
suzuki,2019,True,True,359000000,08/04/2019
honda,2019,True,True,1093000000,08/04/2019
honda,2019,True,False,599000000,08/04/2019
vinfast,2019,True,False,394900000,08/04/2019
honda,2019,True,True,1023000000,08/04/2019
hyundai,2019,True,False,425000000,08/04/2019
jac,2018,True,True,385000000,08/04/2019
mazda,2019,True,False,648000000,08/04/2019
hyundai,2019,True,False,330000000,08/04/2019
hyundai,2019,True,False,330000000,08/04/2019
ford,2019,True,False,790000000,08/04/2019
mazda,2019,True,False,849000000,08/04/2019
kia,2019,True,False,589000000,08/04/2019
mitsubishi,2019,True,True,620000000,08/04/2019
hyundai,2019,True,False,327000000,08/04/2019
toyota,2019,True,True,345000000,07/04/2019
mazda,2019,True,False,899000000,06/04/2019
ford,2019,True,False,790000000,05/04/2019
isuzu,2019,True,True,460000000,05/04/2019
kia,2019,True,False,914000000,05/04/2019
hyundai,2019,True,False,506000000,05/04/2019
kia,2019,True,False,393000000,05/04/2019
kia,2019,True,False,589000000,05/04/2019
bmw,2018,True,True,1689000000,05/04/2019
ford,2019,True,False,615000000,05/04/2019
ford,2019,True,False,648000000,04/04/2019
mercedes-benz,2019,True,False,1897000000,04/04/2019
mitsubishi,2019,True,True,375500000,04/04/2019
mazda,2019,True,False,859000000,04/04/2019
hãng khác,2019,True,False,209000000,04/04/2019
hyundai,2019,True,False,665000000,04/04/2019
kia,2019,True,False,393000000,04/04/2019
ford,2019,True,False,530000000,04/04/2019
teraco,2019,True,True,215000000,04/04/2019
suzuki,2018,True,False,329000000,04/04/2019
hyundai,2018,True,True,440000000,04/04/2019
hyundai,2018,True,False,370000000,04/04/2019
toyota,2019,True,False,521000000,03/04/2019
ford,2018,True,False,545000000,03/04/2019
hyundai,2018,True,True,449000000,03/04/2019
hyundai,2018,True,True,435000000,03/04/2019
toyota,2019,True,False,741000000,03/04/2019
honda,2019,True,False,589000000,03/04/2019
isuzu,2019,True,True,484000000,03/04/2019
mazda,2019,True,True,589000000,03/04/2019
ford,2018,True,True,1198000000,03/04/2019
howo,2019,True,True,1468000000,03/04/2019
honda,2019,True,False,559000000,02/04/2019
kia,2019,True,False,635000000,02/04/2019
honda,2019,True,False,559000000,02/04/2019
hyundai,2019,True,False,330000000,02/04/2019
hyundai,2018,True,True,1025000000,02/04/2019
hyundai,2019,True,False,882000000,02/04/2019
mazda,2019,True,False,669000000,02/04/2019
mazda,2019,True,False,899000000,01/04/2019
peugeot,2019,True,False,1199000000,01/04/2019
toyota,2019,True,True,1026000000,01/04/2019
hyundai,2018,True,True,382000000,01/04/2019
mazda,2018,True,True,585000000,01/04/2019
ford,2019,True,False,635000000,01/04/2019
hyundai,2019,True,False,580000000,01/04/2019
bmw,2018,True,True,3069000000,01/04/2019
ford,2019,True,False,635000000,01/04/2019
ford,2019,True,False,648000000,01/04/2019
mazda,2019,True,False,999000000,01/04/2019
hyundai,2019,True,False,499000000,01/04/2019
suzuki,2018,True,True,499000000,31/03/2019
kia,2019,True,False,299000000,31/03/2019
toyota,2019,True,False,490000000,30/03/2019
toyota,2019,True,False,606000000,30/03/2019
nissan,2019,True,False,428000000,29/03/2019
ford,2019,True,True,616000000,29/03/2019
peugeot,2019,True,False,1199000000,29/03/2019
peugeot,2019,True,False,1199000000,29/03/2019
peugeot,2019,True,False,1199000000,29/03/2019
peugeot,2019,True,False,1199000000,29/03/2019
peugeot,2019,True,False,1399000000,29/03/2019
peugeot,2019,True,False,1399000000,29/03/2019
peugeot,2019,True,False,1399000000,29/03/2019
peugeot,2019,True,False,1399000000,29/03/2019
chevrolet,2018,True,True,604000000,29/03/2019
kia,2018,True,False,999000000,29/03/2019
honda,2019,True,True,729000000,28/03/2019
dongben,2019,True,False,159000000,28/03/2019
vinfast,2018,True,False,1286000000,28/03/2019
ford,2019,True,True,570000000,28/03/2019
ford,2019,True,True,625000000,28/03/2019
ford,2019,True,False,532000000,28/03/2019
jac,2019,True,False,301000000,27/03/2019
hyundai,2019,True,False,350000000,27/03/2019
hyundai,2019,True,False,425000000,27/03/2019
isuzu,2019,True,True,480000000,27/03/2019
ford,2019,True,False,760000000,27/03/2019
mercedes-benz,2019,True,False,2289000000,27/03/2019
zoyte,2019,True,True,728000000,26/03/2019
honda,2019,True,False,599000000,26/03/2019
hyundai,2019,True,False,425000000,26/03/2019
ford,2018,True,True,918000000,26/03/2019
ford,2019,True,True,918000000,26/03/2019
mazda,2019,True,False,659000000,26/03/2019
honda,2019,True,True,544000000,26/03/2019
honda,2019,True,True,786000000,26/03/2019
honda,2019,True,False,559000000,25/03/2019
honda,2019,True,False,559000000,25/03/2019
kia,2019,True,False,669000000,25/03/2019
kia,2019,True,False,635000000,25/03/2019
ford,2019,True,False,580000000,25/03/2019
kia,2019,True,False,675000000,25/03/2019
toyota,2019,True,True,1026000000,22/03/2019
honda,2019,True,False,599000000,22/03/2019
honda,2019,True,True,983000000,22/03/2019
honda,2019,True,True,1093000000,22/03/2019
kia,2019,True,False,949000000,22/03/2019
mazda,2019,True,False,1019000000,22/03/2019
kia,2019,True,False,559000000,22/03/2019
hyundai,2019,True,False,1185000000,22/03/2019
hyundai,2019,True,False,760000000,22/03/2019
honda,2019,True,True,600000000,21/03/2019
kia,2019,True,False,355000000,21/03/2019
teraco,2017,True,False,370000000,21/03/2019
toyota,2019,True,False,500000000,21/03/2019
mazda,2019,True,False,689000000,21/03/2019
ford,2019,True,False,562000000,21/03/2019
dongben,2018,True,False,159000000,21/03/2019
kia,2019,True,False,1129000000,21/03/2019
honda,2019,True,False,559000000,21/03/2019
honda,2019,True,False,559000000,20/03/2019
peugeot,2019,True,True,1199000000,20/03/2019
kia,2019,True,False,1429000000,20/03/2019
kia,2019,True,False,299000000,20/03/2019
kia,2019,True,False,589000000,20/03/2019
kia,2019,True,False,1209000000,20/03/2019
kia,2019,True,False,1209000000,20/03/2019
mazda,2018,True,True,564000000,20/03/2019
volkswagen,2019,True,True,1480000000,20/03/2019
suzuki,2018,True,True,329000000,20/03/2019
honda,2018,True,True,624000000,19/03/2019
hyundai,2019,True,False,725000000,19/03/2019
suzuki,2018,True,True,312000000,19/03/2019
honda,2019,True,False,599000000,19/03/2019
kia,2019,True,False,559000000,19/03/2019
kia,2019,True,False,669000000,19/03/2019
mitsubishi,2019,True,True,375500000,19/03/2019
ford,2019,True,False,626000000,19/03/2019
mitsubishi,2019,True,True,375500000,19/03/2019
honda,2019,True,False,559000000,18/03/2019
chevrolet,2019,True,False,885000000,18/03/2019
honda,2019,True,False,599000000,18/03/2019
ford,2019,True,False,570000000,18/03/2019
volkswagen,2018,True,True,1729000000,18/03/2019
kia,2019,True,False,393000000,18/03/2019
honda,2019,True,False,603000000,18/03/2019
kia,2019,True,False,675000000,16/03/2019
hyundai,2018,True,False,659000000,15/03/2019
mercedes-benz,2019,True,False,4249000000,15/03/2019
mercedes-benz,2019,True,False,2099000000,15/03/2019
mercedes-benz,2019,True,False,2099000000,15/03/2019
mercedes-benz,2019,True,False,1897000000,15/03/2019
mercedes-benz,2019,True,False,1897000000,15/03/2019
mercedes-benz,2019,True,False,1897000000,15/03/2019
mercedes-benz,2019,True,False,1709000000,15/03/2019
mercedes-benz,2019,True,False,1709000000,15/03/2019
mercedes-benz,2019,True,False,1499000000,15/03/2019
mercedes-benz,2019,True,False,1499000000,15/03/2019
mercedes-benz,2019,True,False,1499000000,15/03/2019
mercedes-benz,2019,True,False,2289000000,15/03/2019
mercedes-benz,2019,True,False,2289000000,15/03/2019
mercedes-benz,2019,True,False,2289000000,15/03/2019
mercedes-benz,2019,True,False,1989000000,15/03/2019
mercedes-benz,2019,True,False,1989000000,15/03/2019
mercedes-benz,2019,True,False,1989000000,15/03/2019
mercedes-benz,2018,True,False,1699000000,15/03/2019
mercedes-benz,2018,True,False,1699000000,15/03/2019
mercedes-benz,2018,True,False,1699000000,15/03/2019
mazda,2019,True,False,750000000,14/03/2019
kia,2019,True,False,635000000,14/03/2019
hyundai,2018,True,False,90000000,14/03/2019
honda,2019,True,True,871000000,14/03/2019
honda,2019,True,True,624000000,14/03/2019
honda,2019,True,True,1093000000,14/03/2019
honda,2019,True,False,559000000,14/03/2019
honda,2019,True,False,599000000,14/03/2019
isuzu,2019,True,True,479000000,13/03/2019
toyota,2019,True,False,554000000,13/03/2019
kia,2019,True,False,672000000,13/03/2019
dongben,2019,True,False,252500000,13/03/2019
samco,2018,True,False,1580000000,13/03/2019
volkswagen,2019,True,True,1729000000,12/03/2019
thaco,2018,True,False,719000000,12/03/2019
dongben,2019,True,False,166000000,12/03/2019
kia,2019,True,False,1209000000,12/03/2019
hyundai,2017,True,False,840000000,12/03/2019
toyota,2019,True,False,505000000,12/03/2019
hyundai,2019,True,False,335000000,11/03/2019
samco,2018,True,False,1580000000,11/03/2019
suzuki,2018,True,True,499000000,11/03/2019
toyota,2019,True,False,746000000,11/03/2019
samco,2018,True,False,1580000000,11/03/2019
isuzu,2019,True,False,480000000,09/03/2019
mazda,2019,True,False,849000000,08/03/2019
hyundai,2018,True,False,430000000,08/03/2019
mazda,2019,True,False,849000000,08/03/2019
thaco,2018,True,False,335000000,08/03/2019
teraco,2018,True,False,215000000,08/03/2019
hyundai,2018,True,False,330000000,08/03/2019
hyundai,2019,True,False,1000000000,07/03/2019
mazda,2019,True,False,689000000,07/03/2019
hyundai,2019,True,False,620000000,07/03/2019
ford,2019,True,True,535000000,07/03/2019
kia,2019,True,False,347000000,07/03/2019
mazda,2019,True,False,879000000,06/03/2019
ford,2019,True,False,585000000,06/03/2019
isuzu,2019,True,True,479000000,06/03/2019
nissan,2018,True,True,888000000,06/03/2019
kia,2019,True,False,1209000000,06/03/2019
suzuki,2018,True,True,329000000,05/03/2019
isuzu,2019,True,True,535000000,05/03/2019
hyundai,2019,True,False,330000000,05/03/2019
kia,2019,True,False,393000000,05/03/2019
honda,2019,True,False,983000000,05/03/2019
honda,2019,True,False,559000000,05/03/2019
isuzu,2019,True,True,479000000,04/03/2019
ford,2018,True,True,918000000,04/03/2019
hyundai,2018,True,True,359000000,04/03/2019
jac,2018,True,False,309000000,04/03/2019
hyundai,2019,True,False,1220000000,04/03/2019
daewoo,2017,True,True,1660000000,03/03/2019
toyota,2019,True,False,741000000,02/03/2019
toyota,2019,True,True,695000000,02/03/2019
mazda,2019,True,False,699000000,02/03/2019
toyota,2019,True,False,509000000,01/03/2019
ford,2018,True,True,658000000,01/03/2019
toyota,2019,True,False,531000000,01/03/2019
howo,2016,True,True,1250000000,28/02/2019
mazda,2019,True,False,1002000000,28/02/2019
mazda,2019,True,False,967000000,28/02/2019
mercedes-benz,2018,True,True,1790000000,28/02/2019
suzuki,2018,True,True,329000000,28/02/2019
mazda,2019,True,False,869000000,28/02/2019
mazda,2019,True,False,669000000,28/02/2019
honda,2019,True,True,958000000,28/02/2019
kia,2019,True,True,789000000,28/02/2019
bmw,2018,True,True,2959000000,28/02/2019
mitsubishi,2019,True,True,351000000,27/02/2019
hino,2018,True,False,950000000,27/02/2019
ford,2018,True,True,650000000,27/02/2019
bmw,2018,True,True,2959000000,27/02/2019
kia,2019,True,False,559000000,27/02/2019
nissan,2019,True,True,938000000,27/02/2019
nissan,2018,True,False,926000000,26/02/2019
mazda,2019,True,False,1019000000,26/02/2019
mazda,2019,True,False,899000000,26/02/2019
mazda,2019,True,False,999000000,26/02/2019
mazda,2019,True,False,659000000,26/02/2019
mazda,2018,True,True,589000000,26/02/2019
mazda,2018,True,True,559000000,26/02/2019
toyota,2019,True,False,509000000,26/02/2019
mazda,2019,True,False,689000000,26/02/2019
mazda,2019,True,False,999000000,26/02/2019
mazda,2019,True,False,659000000,26/02/2019
mazda,2018,True,True,645000000,26/02/2019
mazda,2018,True,True,620000000,25/02/2019
mazda,2018,True,True,699000000,25/02/2019
volkswagen,2018,True,True,1729000000,25/02/2019
toyota,2019,True,False,606000000,25/02/2019
kia,2019,True,True,1129000000,25/02/2019
mazda,2019,True,False,899000000,25/02/2019
kia,2019,True,False,393000000,25/02/2019
hyundai,2019,True,True,680000000,25/02/2019
chevrolet,2018,True,True,624000000,23/02/2019
mazda,2018,True,True,559000000,23/02/2019
mazda,2019,True,False,899000000,23/02/2019
isuzu,2017,True,True,306000000,22/02/2019
kia,2019,True,False,393000000,22/02/2019
mazda,2019,True,False,659000000,22/02/2019
volkswagen,2018,True,True,1729000000,22/02/2019
nissan,2019,True,True,1026000000,21/02/2019
hyundai,2019,True,False,725000000,21/02/2019
honda,2019,True,False,559000000,21/02/2019
hyundai,2019,True,False,885000000,21/02/2019
peugeot,2019,True,False,1199000000,21/02/2019
honda,2019,True,False,559000000,21/02/2019
isuzu,2018,True,True,1090000000,20/02/2019
peugeot,2019,True,False,1399000000,20/02/2019
suzuki,2019,True,True,549000000,20/02/2019
thaco,2019,True,True,335000000,20/02/2019
chevrolet,2019,True,True,855000000,20/02/2019
peugeot,2018,True,False,1399000000,20/02/2019
suzuki,2018,True,True,359000000,20/02/2019
kia,2019,True,False,1209000000,20/02/2019
peugeot,2015,True,True,1190000000,19/02/2019
suzuki,2019,True,True,549000000,19/02/2019
mazda,2019,True,False,870000000,19/02/2019
mazda,2019,True,False,677000000,18/02/2019
peugeot,2015,True,True,1190000000,18/02/2019
volkswagen,2018,True,True,1729000000,18/02/2019
mitsubishi,2018,True,True,620000000,16/02/2019
kia,2019,True,False,393000000,15/02/2019
peugeot,2019,True,False,1363000000,15/02/2019
hyundai,2018,True,False,365000000,14/02/2019
thaco,2018,True,False,1560000000,14/02/2019
kia,2019,True,False,1429000000,14/02/2019
kia,2019,True,False,1209000000,13/02/2019
hyundai,2018,True,False,650000000,13/02/2019
peugeot,2019,True,False,1399000000,13/02/2019
bmw,2019,True,True,3069000000,13/02/2019
peugeot,2019,True,False,1399000000,13/02/2019
honda,2019,True,True,983000000,12/02/2019
honda,2019,True,False,559000000,12/02/2019
honda,2019,True,False,559000000,12/02/2019
honda,2019,True,False,559000000,12/02/2019
kia,2019,True,False,635000000,12/02/2019
hyundai,2019,True,False,360000000,11/02/2019
suzuki,2018,True,False,281000000,11/02/2019
suzuki,2018,True,True,329000000,11/02/2019
honda,2019,True,False,559000000,31/01/2019
bmw,2018,True,True,4049000000,31/01/2019
honda,2018,True,True,1093000000,28/01/2019
hyundai,2019,True,False,425000000,28/01/2019
vinfast,2019,True,False,900000000,28/01/2019
toyota,2018,True,True,955000000,28/01/2019
toyota,2019,True,True,695000000,28/01/2019
toyota,2019,True,True,650000000,28/01/2019
hyundai,2019,True,False,1195000000,27/01/2019
toyota,2019,True,False,511000000,26/01/2019
toyota,2019,True,True,3983000000,26/01/2019
toyota,2019,True,True,668000000,26/01/2019
ford,2019,True,True,905000000,25/01/2019
toyota,2019,True,True,4038000000,25/01/2019
toyota,2019,True,False,746000000,25/01/2019
hyundai,2018,True,False,393000000,25/01/2019
bmw,2018,True,True,1439000000,25/01/2019
kia,2018,True,False,589000000,24/01/2019
ford,2019,True,False,800000000,24/01/2019
toyota,2019,True,False,708000000,24/01/2019
toyota,2018,True,True,345000000,24/01/2019
toyota,2019,True,False,972000000,24/01/2019
toyota,2018,True,True,1026000000,24/01/2019
hyundai,2019,True,False,1195000000,24/01/2019
toyota,2018,True,True,2340000000,24/01/2019
peugeot,2019,True,False,1199000000,24/01/2019
bmw,2017,True,True,3599000000,24/01/2019
kia,2018,True,False,299000000,23/01/2019
ford,2018,True,True,908000000,23/01/2019
kia,2019,True,False,335000000,23/01/2019
bmw,2019,True,True,2389000000,23/01/2019
kia,2018,True,False,1209000000,23/01/2019
toyota,2019,True,False,746000000,22/01/2019
kia,2018,True,False,1129000000,22/01/2019
bmw,2018,True,True,3069000000,22/01/2019
bmw,2018,True,True,4049000000,22/01/2019
bmw,2018,True,True,1829000000,22/01/2019
kia,2019,True,False,1209000000,22/01/2019
bmw,2018,True,True,2389000000,22/01/2019
bmw,2018,True,True,1689000000,22/01/2019
bmw,2018,True,True,2139000000,22/01/2019
isuzu,2019,True,True,808000000,22/01/2019
bmw,2018,True,True,2389000000,22/01/2019
bmw,2018,True,True,3069000000,22/01/2019
hyundai,2018,True,True,370000000,22/01/2019
hyundai,2018,True,False,379000000,21/01/2019
suzuki,2018,True,False,249000000,21/01/2019
kia,2019,True,False,393000000,20/01/2019
mazda,2019,True,False,659000000,20/01/2019
hyundai,2019,True,False,1350000000,19/01/2019
kia,2018,True,False,919000000,19/01/2019
toyota,2018,True,False,547000000,19/01/2019
mazda,2019,True,False,659000000,18/01/2019
kia,2018,True,True,343000000,18/01/2019
hãng khác,2018,True,False,214000000,18/01/2019
volkswagen,2018,True,True,725000000,18/01/2019
volkswagen,2015,True,True,579000000,18/01/2019
dongfeng,2017,True,True,600000000,17/01/2019
jac,2017,True,True,330000000,17/01/2019
bmw,2018,True,True,1619000000,17/01/2019
kia,2019,True,False,589000000,17/01/2019
ford,2018,True,True,918000000,17/01/2019
toyota,2018,True,True,2960000000,16/01/2019
kia,2019,True,True,299000000,16/01/2019
mitsubishi,2019,True,True,620000000,16/01/2019
chevrolet,2018,True,True,624000000,16/01/2019
dongben,2017,True,True,174000000,16/01/2019
honda,2019,True,True,1093000000,16/01/2019
thaco,2018,True,False,515000000,16/01/2019
ford,2018,True,True,908000000,15/01/2019
kia,2019,True,False,559000000,15/01/2019
ford,2019,True,True,918000000,15/01/2019
kia,2018,True,False,1129000000,15/01/2019
volkswagen,2016,True,True,639000000,15/01/2019
volkswagen,2015,True,True,579000000,15/01/2019
kia,2018,True,False,299000000,15/01/2019
hyundai,2018,True,False,1150000000,15/01/2019
ford,2018,True,True,1300000000,14/01/2019
ford,2019,True,False,800000000,14/01/2019
honda,2018,True,False,1023000000,14/01/2019
toyota,2019,True,False,509000000,14/01/2019
peugeot,2018,True,True,1199000000,14/01/2019
nissan,2019,True,True,614000000,14/01/2019
honda,2019,True,False,547000000,14/01/2019
kia,2019,True,False,969000000,13/01/2019
kia,2019,True,False,299000000,13/01/2019
kia,2019,True,False,299000000,13/01/2019
ford,2019,True,False,690000000,12/01/2019
thaco,2018,True,False,160000000,12/01/2019
honda,2019,True,True,559000000,11/01/2019
nissan,2018,True,True,619000000,11/01/2019
honda,2019,True,False,559000000,11/01/2019
ford,2019,True,False,792000000,11/01/2019
ford,2019,True,False,654000000,11/01/2019
ford,2019,True,True,1030000000,11/01/2019
ford,2018,True,True,911000000,11/01/2019
chevrolet,2018,True,True,855000000,11/01/2019
honda,2019,True,True,594000000,10/01/2019
honda,2019,True,False,599000000,10/01/2019
kia,2018,True,False,1209000000,10/01/2019
kia,2019,True,False,799000000,10/01/2019
honda,2019,True,True,983000000,10/01/2019
isuzu,2018,True,True,550000000,10/01/2019
honda,2019,True,True,763000000,10/01/2019
